taxlevel	rankID	taxon	daughterlevels	total	AB1382_L5	AB1383_L5	AB2284_L1	AB2285_L1	AB2286_L1	AB2287_L1	AB2288_L1	AB2289_L1	AB2290_L1	AB2291_L1	AB2292_L1	AB2293_L1	AB2294_L1	AB2295_L1	AB2296_L1	AB2297_L1	AB2298_L1	AB2299_L1	AB2300_L1	AB2301_L1	AB2302_L1	AB2303_L1
7	0.1.21.6.6.2.2.1	Spiribacter_salinus	0	114	0	0	4	2	0	0	9	0	6	19	3	10	4	12	3	4	13	10	1	9	3	2
5	0.1.21.6.6.3	Halothiobacillaceae	1	620	0	0	90	79	0	0	0	0	50	67	0	0	0	0	100	114	0	0	0	0	47	73
6	0.1.21.6.6.3.1	Thiovirga	1	620	0	0	90	79	0	0	0	0	50	67	0	0	0	0	100	114	0	0	0	0	47	73
7	0.1.21.6.6.3.1.1	Thiovirga_sulfuroxydans	0	620	0	0	90	79	0	0	0	0	50	67	0	0	0	0	100	114	0	0	0	0	47	73
4	0.1.21.6.7	Enterobacteriales	1	797520	58434	209561	16721	18586	6	27693	16396	19566	18454	20163	39589	42675	41826	40327	27658	33042	27672	26851	32517	31792	19774	28217
5	0.1.21.6.7.1	Enterobacteriaceae	20	797520	58434	209561	16721	18586	6	27693	16396	19566	18454	20163	39589	42675	41826	40327	27658	33042	27672	26851	32517	31792	19774	28217
6	0.1.21.6.7.1.1	Arsenophonus	2	286	0	0	40	36	0	0	0	0	21	32	2	0	2	0	53	42	0	0	0	0	20	38
7	0.1.21.6.7.1.1.1	Arsenophonus_endosymbiont_of_Trialeurodes_hutchingsi	0	4	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
7	0.1.21.6.7.1.1.2	Arsenophonus_endosymbiont_of_Trichobius_yunkeri	0	282	0	0	40	36	0	0	0	0	21	32	0	0	0	0	53	42	0	0	0	0	20	38
6	0.1.21.6.7.1.2	Buchnera	1	33	0	0	0	2	0	0	0	0	0	5	5	7	0	3	0	0	0	10	0	0	1	0
7	0.1.21.6.7.1.2.1	Buchnera_aphidicola	0	33	0	0	0	2	0	0	0	0	0	5	5	7	0	3	0	0	0	10	0	0	1	0
6	0.1.21.6.7.1.3	Candidatus_Curculioniphilus	1	17	0	0	3	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	8	2	0
7	0.1.21.6.7.1.3.1	Candidatus_Curculioniphilus_buchneri	0	17	0	0	3	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	8	2	0
6	0.1.21.6.7.1.4	Candidatus_Purcelliella	1	19	0	0	0	0	0	0	0	0	1	0	0	3	0	0	6	6	0	0	0	0	0	3
7	0.1.21.6.7.1.4.1	Candidatus_Purcelliella_pentastirinorum	0	19	0	0	0	0	0	0	0	0	1	0	0	3	0	0	6	6	0	0	0	0	0	3
6	0.1.21.6.7.1.5	Candidatus_Regiella	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
7	0.1.21.6.7.1.5.1	Candidatus_Regiella_insecticola	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
6	0.1.21.6.7.1.6	Candidatus_Riesia	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
7	0.1.21.6.7.1.6.1	Candidatus_Riesia_pediculicola	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
6	0.1.21.6.7.1.7	Edwardsiella	1	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	3	0	0	0
7	0.1.21.6.7.1.7.1	Edwardsiella_ictaluri	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	3	0	0	0
6	0.1.21.6.7.1.8	Enterobacter	5	95	1	0	0	9	0	2	8	10	6	0	24	12	5	3	0	0	3	0	9	3	0	0
7	0.1.21.6.7.1.8.1	Enterobacter_cloacae_complex_Hoffmann_cluster_III	0	24	1	0	0	0	0	0	0	0	0	0	15	5	0	3	0	0	0	0	0	0	0	0
7	0.1.21.6.7.1.8.2	Enterobacter_hormaechei	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.1.21.6.7.1.8.3	Enterobacter_species_Co9902	0	12	0	0	0	0	0	0	3	0	0	0	1	5	0	0	0	0	0	0	0	3	0	0
7	0.1.21.6.7.1.8.4	Enterobacter_species_HC1	0	45	0	0	0	0	0	0	5	10	6	0	8	2	5	0	0	0	0	0	9	0	0	0
7	0.1.21.6.7.1.8.5	Enterobacter_species_gx_33	0	7	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
6	0.1.21.6.7.1.9	Erwinia	1	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.1.21.6.7.1.9.1	Erwinia_species_FBl09	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.1.21.6.7.1.10	Escherichia	1	244610	35142	208330	129	133	0	4	2	17	121	82	4	0	2	5	189	189	1	0	2	6	112	140
7	0.1.21.6.7.1.10.1	Escherichia_coli	0	244610	35142	208330	129	133	0	4	2	17	121	82	4	0	2	5	189	189	1	0	2	6	112	140
6	0.1.21.6.7.1.11	Klebsiella	3	551226	23282	1166	16484	18291	5	27622	16376	19524	18243	20004	39492	42606	41771	40284	27289	32723	27615	26746	32472	31735	19577	27919
7	0.1.21.6.7.1.11.1	Klebsiella_pneumoniae	0	551201	23282	1166	16484	18291	5	27622	16376	19524	18243	20004	39492	42606	41771	40284	27289	32718	27610	26743	32469	31726	19577	27919
7	0.1.21.6.7.1.11.2	Klebsiella_species_CA17	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	1	3	9	0	0
7	0.1.21.6.7.1.11.3	Klebsiella_species_TPS10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
6	0.1.21.6.7.1.12	Lelliottia	1	25	0	0	0	0	1	1	5	2	0	2	1	0	4	1	0	0	0	1	4	2	0	1
7	0.1.21.6.7.1.12.1	Lelliottia_amnigena	0	25	0	0	0	0	1	1	5	2	0	2	1	0	4	1	0	0	0	1	4	2	0	1
6	0.1.21.6.7.1.13	Morganella	1	4	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
7	0.1.21.6.7.1.13.1	Morganella_species_NiVa101	0	4	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
6	0.1.21.6.7.1.14	Pantoea	4	414	0	0	52	55	0	12	2	0	26	15	4	8	6	0	92	54	1	0	0	0	30	57
7	0.1.21.6.7.1.14.1	Pantoea_agglomerans	0	11	0	0	0	0	0	0	2	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0
7	0.1.21.6.7.1.14.2	Pantoea_species_NCCP_532	0	25	0	0	1	2	0	11	0	0	0	0	0	4	1	0	1	0	1	0	0	0	1	3
7	0.1.21.6.7.1.14.3	Pantoea_species_NIIST_162	0	373	0	0	51	53	0	0	0	0	26	15	0	0	0	0	91	54	0	0	0	0	29	54
7	0.1.21.6.7.1.14.4	Pantoea_species_NIIST_167	0	5	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
6	0.1.21.6.7.1.15	Pectobacterium	1	10	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	1	0	0
7	0.1.21.6.7.1.15.1	Pectobacterium_species_IAC_BECa_090	0	10	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	1	0	0
6	0.1.21.6.7.1.16	Proteus	2	6	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
7	0.1.21.6.7.1.16.1	Proteus_penneri	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.1.21.6.7.1.16.2	Proteus_species_B12	0	4	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
6	0.1.21.6.7.1.17	Serratia	2	304	0	0	4	31	0	36	2	8	11	7	35	8	19	7	8	17	18	62	6	3	7	15
7	0.1.21.6.7.1.17.1	Serratia_marcescens	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0
7	0.1.21.6.7.1.17.2	Serratia_rubidaea	0	298	0	0	4	31	0	36	2	8	7	7	35	8	19	7	6	17	18	62	6	3	7	15
6	0.1.21.6.7.1.18	Shigella	2	111	9	65	1	12	0	9	0	1	0	0	0	2	0	2	0	0	6	3	0	0	0	1
7	0.1.21.6.7.1.18.1	Shigella_flexneri	0	37	0	0	1	12	0	9	0	1	0	0	0	2	0	2	0	0	6	3	0	0	0	1
7	0.1.21.6.7.1.18.2	Shigella_sonnei	0	74	9	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.1.21.6.7.1.19	Sodalis	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
7	0.1.21.6.7.1.19.1	Candidatus_Sodalis_pierantonius	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
7	0.1.21.6.7.1.19.2	Sodalis_like_symbiont_of_Nippolachnus_piri	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
6	0.1.21.6.7.1.20	Xenorhabdus	2	337	0	0	2	13	0	6	1	3	25	16	20	20	12	22	16	11	28	27	21	26	25	43
7	0.1.21.6.7.1.20.1	Xenorhabdus_nematophila	0	7	0	0	1	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0
7	0.1.21.6.7.1.20.2	Xenorhabdus_species_MY3	0	330	0	0	1	11	0	6	1	3	25	16	18	20	12	20	16	11	28	27	21	26	25	43
4	0.1.21.6.8	Legionellales	2	82	0	0	1	5	0	4	3	2	12	4	0	8	8	0	0	0	10	6	3	11	0	5
5	0.1.21.6.8.1	Coxiellaceae	2	63	0	0	1	5	0	0	3	2	8	4	0	3	3	0	0	0	9	6	3	11	0	5
6	0.1.21.6.8.1.1	Coxiella	1	61	0	0	1	5	0	0	3	2	8	4	0	3	3	0	0	0	7	6	3	11	0	5
7	0.1.21.6.8.1.1.1	Coxiella_burnetii	0	61	0	0	1	5	0	0	3	2	8	4	0	3	3	0	0	0	7	6	3	11	0	5
6	0.1.21.6.8.1.2	Rickettsiella	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
7	0.1.21.6.8.1.2.1	Rickettsiella_melolonthae	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
5	0.1.21.6.8.2	Legionellaceae	1	19	0	0	0	0	0	4	0	0	4	0	0	5	5	0	0	0	1	0	0	0	0	0
6	0.1.21.6.8.2.1	Legionella	4	19	0	0	0	0	0	4	0	0	4	0	0	5	5	0	0	0	1	0	0	0	0	0
7	0.1.21.6.8.2.1.1	Candidatus_Legionella_jeonii	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0
7	0.1.21.6.8.2.1.2	Legionella_species_CD_11	0	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
7	0.1.21.6.8.2.1.3	Legionella_species_IUA36	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.1.21.6.8.2.1.4	Legionella_species_NML_93L054	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0.1.21.6.9	Methylococcales	1	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	3	0	0
5	0.1.21.6.9.1	Methylococcaceae	2	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	3	0	0
6	0.1.21.6.9.1.1	Methylocaldum	1	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0
7	0.1.21.6.9.1.1.1	Methylocaldum_szegediense	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0
6	0.1.21.6.9.1.2	Methylomonas	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
7	0.1.21.6.9.1.2.1	Methylomonas_koyamae	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
4	0.1.21.6.10	Nevskiales	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0.1.21.6.10.1	Sinobacteraceae	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.1.21.6.10.1.1	Nevskia	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.1.21.6.10.1.1.1	Nevskia_ramosa	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0.1.21.6.11	Oceanospeciesrillales	3	3138	0	0	335	458	0	31	67	14	266	270	106	44	38	31	436	381	38	62	22	41	240	258
5	0.1.21.6.11.1	Alcanivoracaceae	3	780	0	0	87	113	0	0	1	0	81	89	0	0	0	0	123	118	0	0	0	0	69	99
6	0.1.21.6.11.1.1	Alcanivorax	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
7	0.1.21.6.11.1.1.1	Alcanivorax_species_Wf_1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
6	0.1.21.6.11.1.2	Kangiella	2	768	0	0	87	105	0	0	1	0	81	89	0	0	0	0	123	114	0	0	0	0	69	99
7	0.1.21.6.11.1.2.1	Kangiella_koreensis	0	762	0	0	87	105	0	0	0	0	81	86	0	0	0	0	121	114	0	0	0	0	69	99
7	0.1.21.6.11.1.2.2	Kangiella_species_K17_13	0	6	0	0	0	0	0	0	1	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0
6	0.1.21.6.11.1.3	Pleionea	1	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.1.21.6.11.1.3.1	Pleionea_mediterranea	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0.1.21.6.11.2	Halomonadaceae	7	2214	0	0	238	336	0	25	41	7	172	179	89	35	32	26	310	255	33	62	13	39	167	155
6	0.1.21.6.11.2.1	Aidingimonas	1	8	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0
7	0.1.21.6.11.2.1.1	Aidingimonas_species_YIM_95754	0	8	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0
6	0.1.21.6.11.2.2	Candidatus_Carsonella	2	2024	0	0	236	299	0	16	33	5	170	173	70	27	23	16	308	243	19	43	7	22	165	149
7	0.1.21.6.11.2.2.1	Candidatus_Carsonella_ruddii	0	1747	0	0	220	271	0	16	33	5	137	141	70	27	23	16	251	201	19	43	7	22	137	108
7	0.1.21.6.11.2.2.2	primary_endosymbiont_of_Cecidotrioza_sozanica	0	277	0	0	16	28	0	0	0	0	33	32	0	0	0	0	57	42	0	0	0	0	28	41
6	0.1.21.6.11.2.3	Candidatus_Portiera	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
7	0.1.21.6.11.2.3.1	Candidatus_Portiera_aleyrodidarum	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
6	0.1.21.6.11.2.4	Chromohalobacter	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
7	0.1.21.6.11.2.4.1	Chromohalobacter_salexigens	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
6	0.1.21.6.11.2.5	Halomonas	9	167	0	0	2	37	0	9	1	2	2	4	19	8	9	7	2	9	14	19	5	15	2	1
7	0.1.21.6.11.2.5.1	Halomonas_flava	0	48	0	0	0	2	0	2	0	0	0	4	11	1	3	0	0	3	2	0	5	15	0	0
7	0.1.21.6.11.2.5.2	Halomonas_kribbensis	0	12	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	5	0	0	0	1
7	0.1.21.6.11.2.5.3	Halomonas_organivorans	0	4	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
7	0.1.21.6.11.2.5.4	Halomonas_species_A_7	0	12	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	2	0
7	0.1.21.6.11.2.5.5	Halomonas_species_Bej52	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.1.21.6.11.2.5.6	Halomonas_species_CSQ5	0	7	0	0	0	0	0	0	0	2	2	0	0	0	0	3	0	0	0	0	0	0	0	0
7	0.1.21.6.11.2.5.7	Halomonas_species_Haw9	0	67	0	0	2	32	0	5	0	0	0	0	0	5	0	0	0	6	6	11	0	0	0	0
7	0.1.21.6.11.2.5.8	Halomonas_species_LJ_NP1_1	0	7	0	0	0	0	0	0	0	0	0	0	3	2	0	0	2	0	0	0	0	0	0	0
7	0.1.21.6.11.2.5.9	Halomonas_species_S14	0	8	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0
6	0.1.21.6.11.2.6	Salicola	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
7	0.1.21.6.11.2.6.1	Salicola_species_12A_U	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
6	0.1.21.6.11.2.7	Salinicola	1	5	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
7	0.1.21.6.11.2.7.1	Salinicola_species_LHOD_1	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
5	0.1.21.6.11.3	Oceanospirillaceae	2	144	0	0	10	9	0	6	25	7	13	2	17	9	6	5	3	8	5	0	9	2	4	4
6	0.1.21.6.11.3.1	Marinomonas	2	5	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
7	0.1.21.6.11.3.1.1	Marinomonas_ostreistagni	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
7	0.1.21.6.11.3.1.2	Marinomonas_pontica	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.1.21.6.11.3.2	Marinospirillum	1	139	0	0	10	7	0	6	25	7	11	2	17	9	6	5	3	8	5	0	9	2	3	4
7	0.1.21.6.11.3.2.1	Marinospirillum_alkaliphilum	0	139	0	0	10	7	0	6	25	7	11	2	17	9	6	5	3	8	5	0	9	2	3	4
4	0.1.21.6.12	Pasteurellales	1	349	0	0	2	0	0	8	77	29	8	28	16	3	41	26	10	0	11	6	31	47	1	5
5	0.1.21.6.12.1	Pasteurellaceae	7	349	0	0	2	0	0	8	77	29	8	28	16	3	41	26	10	0	11	6	31	47	1	5
6	0.1.21.6.12.1.1	Actinobacillus	2	297	0	0	1	0	0	6	59	28	4	23	16	0	37	24	10	0	10	6	30	40	0	3
7	0.1.21.6.12.1.1.1	Actinobacillus_porcinus	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
7	0.1.21.6.12.1.1.2	Actinobacillus_seminis	0	293	0	0	1	0	0	6	59	28	1	23	16	0	37	24	10	0	10	6	30	40	0	2
6	0.1.21.6.12.1.2	Avibacterium	1	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0
7	0.1.21.6.12.1.2.1	Avibacterium_gallinarum	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0
6	0.1.21.6.12.1.3	Histophilus	1	6	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0
7	0.1.21.6.12.1.3.1	Histophilus_somni	0	6	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0
6	0.1.21.6.12.1.4	Mannheimia	1	34	0	0	1	0	0	0	12	0	4	5	0	3	2	0	0	0	0	0	1	3	1	2
7	0.1.21.6.12.1.4.1	Mannheimia_species_10_12559_1	0	34	0	0	1	0	0	0	12	0	4	5	0	3	2	0	0	0	0	0	1	3	1	2
6	0.1.21.6.12.1.5	Mesocricetibacter	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
7	0.1.21.6.12.1.5.1	Mesocricetibacter_intestinalis	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
6	0.1.21.6.12.1.6	Nicoletella	1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.1.21.6.12.1.6.1	Nicoletella_semolina	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.1.21.6.12.1.7	Pasteurella	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.1.21.6.12.1.7.1	Pasteurella_pneumotropica	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0.1.21.6.13	Pseudomonadales	2	403579	52147	23231	13695	19507	4	18274	9117	5972	11993	16005	18171	26585	15442	16304	14351	15197	32009	37312	15729	13970	13278	15286
5	0.1.21.6.13.1	Moraxellaceae	2	27966	25752	1368	107	106	0	0	6	0	85	107	14	0	6	10	115	117	1	8	5	0	77	82
6	0.1.21.6.13.1.1	Acinetobacter	7	27193	25752	1368	1	0	0	0	6	0	1	3	13	0	6	5	0	0	1	8	1	0	18	10
7	0.1.21.6.13.1.1.1	Acinetobacter_baumannii	0	135	128	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.1.21.6.13.1.1.2	Acinetobacter_johnsonii	0	25	0	0	1	0	0	0	0	0	1	1	0	0	0	3	0	0	1	8	0	0	9	1
7	0.1.21.6.13.1.1.3	Acinetobacter_radioresistens	0	7	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
7	0.1.21.6.13.1.1.4	Acinetobacter_species_DJ10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
7	0.1.21.6.13.1.1.5	Acinetobacter_species_H6	0	27008	25624	1361	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	8	9
7	0.1.21.6.13.1.1.6	Acinetobacter_species_NCCP_603	0	9	0	0	0	0	0	0	3	0	0	2	0	0	0	2	0	0	0	0	1	0	1	0
7	0.1.21.6.13.1.1.7	Acinetobacter_species_enrichment_culture_clone_LYC_1	0	7	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
6	0.1.21.6.13.1.2	Psychrobacter	5	773	0	0	106	106	0	0	0	0	84	104	1	0	0	5	115	117	0	0	4	0	59	72
7	0.1.21.6.13.1.2.1	Psychrobacter_fozii	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
7	0.1.21.6.13.1.2.2	Psychrobacter_immobilis	0	8	0	0	2	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0
7	0.1.21.6.13.1.2.3	Psychrobacter_pulmonis	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
7	0.1.21.6.13.1.2.4	Psychrobacter_species_Nj_77	0	184	0	0	21	19	0	0	0	0	19	30	0	0	0	0	22	40	0	0	0	0	15	18
7	0.1.21.6.13.1.2.5	Psychrobacter_species_a222	0	574	0	0	83	87	0	0	0	0	65	71	0	0	0	0	93	77	0	0	0	0	44	54
5	0.1.21.6.13.2	Pseudomonadaceae	1	375613	26395	21863	13588	19401	4	18274	9111	5972	11908	15898	18157	26585	15436	16294	14236	15080	32008	37304	15724	13970	13201	15204
6	0.1.21.6.13.2.1	Pseudomonas	21	375613	26395	21863	13588	19401	4	18274	9111	5972	11908	15898	18157	26585	15436	16294	14236	15080	32008	37304	15724	13970	13201	15204
7	0.1.21.6.13.2.1.1	Pseudomonas_aeruginosa	0	48281	26383	21863	0	0	0	0	1	1	2	6	0	0	4	1	1	0	0	0	2	0	11	6
7	0.1.21.6.13.2.1.2	Pseudomonas_filiscindens	0	7	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	2	0	0	0	0
7	0.1.21.6.13.2.1.3	Pseudomonas_grimontii	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
7	0.1.21.6.13.2.1.4	Pseudomonas_monteilii	0	351	0	0	39	65	0	0	0	0	20	21	0	0	0	0	69	61	0	0	0	0	31	45
7	0.1.21.6.13.2.1.5	Pseudomonas_poae	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0
7	0.1.21.6.13.2.1.6	Pseudomonas_putida	0	168	6	0	5	4	0	13	1	2	2	10	3	1	2	0	7	4	40	57	5	2	2	2
7	0.1.21.6.13.2.1.7	Pseudomonas_sabulinigri	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
7	0.1.21.6.13.2.1.8	Pseudomonas_species_AT10_9	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
7	0.1.21.6.13.2.1.9	Pseudomonas_species_Anaero3	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0
7	0.1.21.6.13.2.1.10	Pseudomonas_species_BA1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
7	0.1.21.6.13.2.1.11	Pseudomonas_species_BSR1_3_20	0	15	0	0	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.1.21.6.13.2.1.12	Pseudomonas_species_M4_40	0	536	0	0	66	74	0	0	0	0	42	65	0	0	0	0	102	96	0	0	0	0	44	47
7	0.1.21.6.13.2.1.13	Pseudomonas_species_OS7	0	14	0	0	2	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
7	0.1.21.6.13.2.1.14	Pseudomonas_species_QD_SGD	0	326151	6	0	13470	19244	4	18259	9095	5968	11837	15796	18150	26561	15416	16292	14057	14917	31963	37241	15706	13960	13111	15098
7	0.1.21.6.13.2.1.15	Pseudomonas_species_RCC18	0	5	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0
7	0.1.21.6.13.2.1.16	Pseudomonas_species_SG4502	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
7	0.1.21.6.13.2.1.17	Pseudomonas_species_T2P35	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.1.21.6.13.2.1.18	Pseudomonas_species_XLDN4_9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
7	0.1.21.6.13.2.1.19	Pseudomonas_species_a181	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
