taxlevel	rankID	taxon	daughterlevels	total	ADenoma12	Ademona1	Adenoma10	Adenoma11	Adenoma13	Adenoma14	Adenoma15	Adenoma16	Adenoma17	Adenoma18	Adenoma19	Adenoma2	Adenoma20	Adenoma21	Adenoma22	Adenoma23	Adenoma24	Adenoma25	Adenoma26	Adenoma27	Adenoma28	Adenoma29	Adenoma3	Adenoma30	Adenoma4	Adenoma5	Adenoma6	Adenoma7	Adenoma8	Adenoma9	Cancer1	Cancer10	Cancer11	Cancer12	Cancer13	Cancer14	Cancer15	Cancer16	Cancer17	Cancer18	Cancer19	Cancer2	Cancer20	Cancer21	Cancer22	Cancer23	Cancer24	Cancer25	Cancer26	Cancer27	Cancer28	Cancer29	Cancer3	Cancer30	Cancer4	Cancer5	Cancer6	Cancer7	Cancer8	Cancer9	Healthy1	Healthy10	Healthy11	Healthy12	Healthy13	Healthy14	Healthy15	Healthy16	Healthy17	Healthy18	Healthy19	Healthy2	Healthy20	Healthy21	Healthy22	Healthy23	Healthy24	Healthy25	Healthy26	Healthy27	Healthy28	Healthy29	Healthy3	Healthy30	Healthy4	Healthy5	Healthy6	Healthy7	Healthy8	Healthy9	mock1	mock2
6	0.1.6.1.4.1.2	Insolitispirillum	1	5248	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	2	4	1	1	1	0	0	1	0	0	0	156	0	0	0	0	68	0	0	0	0	0	1	4953	0	0	0
7	0.1.6.1.4.1.2.1	Insolitispirillum_peregrinum	0	5248	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	2	4	1	1	1	0	0	1	0	0	0	156	0	0	0	0	68	0	0	0	0	0	1	4953	0	0	0
6	0.1.6.1.4.1.3	Thalassospira	1	834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	67	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	63	0	0	54	0	0	0	0	0	1	318	239	0	0	0	0	0	0	0	0
7	0.1.6.1.4.1.3.1	Thalassospira_species_2ta1	0	834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	67	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	63	0	0	54	0	0	0	0	0	1	318	239	0	0	0	0	0	0	0	0
4	0.1.6.1.5	Rickettsiales	1	99	0	1	0	0	0	0	0	16	3	0	0	0	7	0	0	1	0	0	0	5	6	0	0	2	7	0	7	0	0	0	3	0	0	0	0	0	0	0	2	0	0	3	0	0	2	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	4	5	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	1	2	0	4	0	0
5	0.1.6.1.5.1	Rickettsiaceae	1	99	0	1	0	0	0	0	0	16	3	0	0	0	7	0	0	1	0	0	0	5	6	0	0	2	7	0	7	0	0	0	3	0	0	0	0	0	0	0	2	0	0	3	0	0	2	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	4	5	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	1	2	0	4	0	0
6	0.1.6.1.5.1.1	Orientia	1	99	0	1	0	0	0	0	0	16	3	0	0	0	7	0	0	1	0	0	0	5	6	0	0	2	7	0	7	0	0	0	3	0	0	0	0	0	0	0	2	0	0	3	0	0	2	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	4	5	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	1	2	0	4	0	0
7	0.1.6.1.5.1.1.1	Orientia_tsutsugamushi	0	99	0	1	0	0	0	0	0	16	3	0	0	0	7	0	0	1	0	0	0	5	6	0	0	2	7	0	7	0	0	0	3	0	0	0	0	0	0	0	2	0	0	3	0	0	2	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	4	5	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	1	2	0	4	0	0
4	0.1.6.1.6	Sphingomonadales	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0.1.6.1.6.1	Sphingomonadaceae	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.1.6.1.6.1.1	Sphingomonas	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.1.6.1.6.1.1.1	Sphingomonas_oligophenolica	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0.1.6.2	Betaproteobacteria	2	61911	21	77	57	8	136	4	28	4	4	304	122	33	10	15	44	14	8	81	43	16	32	235	2	205	17	71	173	1	3	694	542	578	73	21	441	958	29	12	721	98	3634	194	2252	1	3205	67	46	1675	8	1197	13	125	25	610	111	739	141	7	23	11	2	606	7	349	15128	13	193	114	285	470	1495	450	1071	125	292	37	644	2243	147	17	1373	18	65	2193	126	11	3	861	2749	1751	6744	2310
4	0.1.6.2.1	Burkholderiales	3	45039	9	36	57	2	24	0	18	4	4	40	121	33	1	14	38	4	8	58	43	16	32	233	2	3	17	71	19	0	3	694	347	575	19	12	132	958	28	12	721	48	3634	36	2251	1	3184	50	44	765	6	1194	11	123	25	518	108	739	107	2	23	11	1	605	7	149	15124	13	190	111	280	470	357	450	1070	124	286	32	41	17	141	15	1371	9	60	2189	123	2	0	12	2749	1751	2	0
5	0.1.6.2.1.1	Comamonadaceae	2	583	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	2	0	3	0	0	525	0	0	13	0	0	0	0	1	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	9	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
6	0.1.6.2.1.1.1	Comamonas	1	552	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	525	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
7	0.1.6.2.1.1.1.1	Comamonas_kerstersii	0	552	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	525	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
6	0.1.6.2.1.1.2	Variovorax	1	31	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.1.6.2.1.1.2.1	Variovorax_species_WFF52	0	31	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0.1.6.2.1.2	Oxalobacteraceae	1	1471	9	0	0	1	0	0	8	0	0	0	31	3	0	0	16	1	0	7	28	0	0	0	2	2	2	33	12	0	0	5	29	0	6	0	0	1	18	1	0	0	0	1	149	0	0	1	14	0	4	27	0	3	0	83	34	0	20	0	0	0	0	175	0	0	0	4	24	2	76	105	0	0	4	0	0	24	18	0	106	3	368	0	0	3	0	0	0	4	0	2	2	0
6	0.1.6.2.1.2.1	Oxalobacter	1	1471	9	0	0	1	0	0	8	0	0	0	31	3	0	0	16	1	0	7	28	0	0	0	2	2	2	33	12	0	0	5	29	0	6	0	0	1	18	1	0	0	0	1	149	0	0	1	14	0	4	27	0	3	0	83	34	0	20	0	0	0	0	175	0	0	0	4	24	2	76	105	0	0	4	0	0	24	18	0	106	3	368	0	0	3	0	0	0	4	0	2	2	0
7	0.1.6.2.1.2.1.1	Oxalobacter_formigenes	0	1471	9	0	0	1	0	0	8	0	0	0	31	3	0	0	16	1	0	7	28	0	0	0	2	2	2	33	12	0	0	5	29	0	6	0	0	1	18	1	0	0	0	1	149	0	0	1	14	0	4	27	0	3	0	83	34	0	20	0	0	0	0	175	0	0	0	4	24	2	76	105	0	0	4	0	0	24	18	0	106	3	368	0	0	3	0	0	0	4	0	2	2	0
5	0.1.6.2.1.3	Sutterellaceae	2	42985	0	36	57	1	24	0	5	2	4	40	90	30	1	14	22	1	8	51	15	15	32	233	0	1	13	38	4	0	3	164	318	575	0	12	132	957	10	10	721	48	3634	34	2102	1	3184	42	30	765	2	1167	11	120	25	435	65	739	87	2	19	11	1	430	7	149	15124	9	164	109	204	365	356	450	1066	124	286	8	20	17	35	12	1003	9	60	2186	123	0	0	8	2749	1749	0	0
6	0.1.6.2.1.3.1	Parasutterella	2	37480	0	36	55	0	22	0	5	0	4	11	17	0	1	14	19	1	3	50	5	0	10	233	0	1	13	4	2	0	3	153	318	575	0	6	100	820	4	2	721	48	3634	34	2102	1	3184	5	4	765	2	1167	1	120	0	385	65	136	7	1	2	11	1	430	7	149	15122	8	163	6	14	7	125	0	1066	41	284	2	20	5	0	12	1003	2	60	2186	122	0	0	7	7	1749	0	0
7	0.1.6.2.1.3.1.1	Parasutterella_excrementihominis	0	37346	0	36	55	0	0	0	5	0	4	11	17	0	1	14	19	1	3	50	5	0	10	233	0	1	13	4	2	0	3	153	318	575	0	6	100	820	4	2	721	48	3634	34	2102	1	3184	5	4	765	2	1167	1	120	0	385	65	136	7	1	2	11	1	430	7	149	15122	8	99	6	14	7	125	0	1066	41	284	2	20	5	0	12	1003	2	60	2138	122	0	0	7	7	1749	0	0
7	0.1.6.2.1.3.1.2	Parasutterella_secunda	0	134	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0
6	0.1.6.2.1.3.2	Sutterella	4	5505	0	0	2	1	2	0	0	2	0	29	73	30	0	0	3	0	5	1	10	15	22	0	0	0	0	34	2	0	0	11	0	0	0	6	32	137	6	8	0	0	0	0	0	0	0	37	26	0	0	0	10	0	25	50	0	603	80	1	17	0	0	0	0	0	2	1	1	103	190	358	231	450	0	83	2	6	0	12	35	0	0	7	0	0	1	0	0	1	2742	0	0	0
7	0.1.6.2.1.3.2.1	Sutterella_species_252	0	3609	0	0	2	1	2	0	0	2	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	28	0	43	1	0	0	0	0	0	0	0	2	1	0	0	190	1	107	450	0	6	2	6	0	0	0	0	0	1	0	0	0	0	0	1	2742	0	0	0
7	0.1.6.2.1.3.2.2	Sutterella_species_YIT_12072	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	8	0	0	0	0	0	0	0	37	1	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.1.6.2.1.3.2.3	Sutterella_stercoricanis	0	760	0	0	0	0	0	0	0	0	0	29	0	30	0	0	0	0	0	0	9	15	0	0	0	0	0	33	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	67	0	0	0	0	0	0	0	0	0	1	103	0	345	0	0	0	77	0	0	0	12	0	0	0	6	0	0	0	0	0	0	0	0	0	0
7	0.1.6.2.1.3.2.4	Sutterella_wadsworthensis	0	796	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	5	0	0	0	22	0	0	0	0	1	0	0	0	11	0	0	0	0	32	1	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	560	12	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	1	0	0	0	0	0	0	0
4	0.1.6.2.2	Neisseriales	1	16872	12	41	0	6	112	4	10	0	0	264	1	0	9	1	6	10	0	23	0	0	0	2	0	202	0	0	154	1	0	0	195	3	54	9	309	0	1	0	0	50	0	158	1	0	21	17	2	910	2	3	2	2	0	92	3	0	34	5	0	0	1	1	0	200	4	0	3	3	5	0	1138	0	1	1	6	5	603	2226	6	2	2	9	5	4	3	9	3	849	0	0	6742	2310
5	0.1.6.2.2.1	Neisseriaceae	2	16872	12	41	0	6	112	4	10	0	0	264	1	0	9	1	6	10	0	23	0	0	0	2	0	202	0	0	154	1	0	0	195	3	54	9	309	0	1	0	0	50	0	158	1	0	21	17	2	910	2	3	2	2	0	92	3	0	34	5	0	0	1	1	0	200	4	0	3	3	5	0	1138	0	1	1	6	5	603	2226	6	2	2	9	5	4	3	9	3	849	0	0	6742	2310
6	0.1.6.2.2.1.1	Eikenella	1	33	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
7	0.1.6.2.2.1.1.1	Eikenella_corrodens	0	33	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
6	0.1.6.2.2.1.2	Neisseria	1	16839	12	41	0	4	112	4	10	0	0	264	1	0	9	1	6	10	0	23	0	0	0	2	0	202	0	0	154	1	0	0	195	0	35	9	309	0	1	0	0	50	0	158	1	0	21	17	2	906	2	3	2	2	0	92	3	0	34	5	0	0	1	1	0	200	4	0	3	3	5	0	1138	0	1	1	6	5	603	2226	6	2	2	9	0	4	3	9	3	849	0	0	6742	2310
7	0.1.6.2.2.1.2.1	Neisseria_meningitidis	0	16839	12	41	0	4	112	4	10	0	0	264	1	0	9	1	6	10	0	23	0	0	0	2	0	202	0	0	154	1	0	0	195	0	35	9	309	0	1	0	0	50	0	158	1	0	21	17	2	906	2	3	2	2	0	92	3	0	34	5	0	0	1	1	0	200	4	0	3	3	5	0	1138	0	1	1	6	5	603	2226	6	2	2	9	0	4	3	9	3	849	0	0	6742	2310
3	0.1.6.3	Deltaproteobacteria	2	39449	14	837	2	55	404	768	0	0	118	1383	42	223	0	0	89	0	41	217	2614	136	471	33	428	2	26	910	91	2	88	838	223	5	2	3	2416	2242	1186	11	353	114	447	23	1893	659	1186	534	145	4	0	398	0	0	20	766	253	1724	82	1192	666	0	9	174	8	17	420	28	50	4	583	441	2298	7	183	548	18	175	49	70	8	13	267	507	30	3068	1	2064	858	2	493	673	4	0
4	0.1.6.3.1	Bdellovibrionales	1	1926	14	88	0	9	14	0	0	0	0	0	11	0	0	0	0	0	38	12	17	0	0	3	0	0	0	0	0	0	0	116	0	3	0	1	0	0	62	10	55	0	0	0	1037	0	1	23	8	3	0	0	0	0	0	0	10	0	4	0	0	0	0	0	5	16	0	0	1	2	1	95	25	3	31	0	0	6	30	70	1	1	88	0	0	5	0	0	0	0	3	0	4	0
5	0.1.6.3.1.1	Bdellovibrionaceae	1	1926	14	88	0	9	14	0	0	0	0	0	11	0	0	0	0	0	38	12	17	0	0	3	0	0	0	0	0	0	0	116	0	3	0	1	0	0	62	10	55	0	0	0	1037	0	1	23	8	3	0	0	0	0	0	0	10	0	4	0	0	0	0	0	5	16	0	0	1	2	1	95	25	3	31	0	0	6	30	70	1	1	88	0	0	5	0	0	0	0	3	0	4	0
6	0.1.6.3.1.1.1	Vampirovibrio	1	1926	14	88	0	9	14	0	0	0	0	0	11	0	0	0	0	0	38	12	17	0	0	3	0	0	0	0	0	0	0	116	0	3	0	1	0	0	62	10	55	0	0	0	1037	0	1	23	8	3	0	0	0	0	0	0	10	0	4	0	0	0	0	0	5	16	0	0	1	2	1	95	25	3	31	0	0	6	30	70	1	1	88	0	0	5	0	0	0	0	3	0	4	0
7	0.1.6.3.1.1.1.1	Vampirovibrio_chlorellavorus	0	1926	14	88	0	9	14	0	0	0	0	0	11	0	0	0	0	0	38	12	17	0	0	3	0	0	0	0	0	0	0	116	0	3	0	1	0	0	62	10	55	0	0	0	1037	0	1	23	8	3	0	0	0	0	0	0	10	0	4	0	0	0	0	0	5	16	0	0	1	2	1	95	25	3	31	0	0	6	30	70	1	1	88	0	0	5	0	0	0	0	3	0	4	0
4	0.1.6.3.2	Desulfovibrionales	1	37523	0	749	2	46	390	768	0	0	118	1383	31	223	0	0	89	0	3	205	2597	136	471	30	428	2	26	910	91	2	88	722	223	2	2	2	2416	2242	1124	1	298	114	447	23	856	659	1185	511	137	1	0	398	0	0	20	766	243	1724	78	1192	666	0	9	174	3	1	420	28	49	2	582	346	2273	4	152	548	18	169	19	0	7	12	179	507	30	3063	1	2064	858	2	490	673	0	0
5	0.1.6.3.2.1	Desulfovibrionaceae	2	37523	0	749	2	46	390	768	0	0	118	1383	31	223	0	0	89	0	3	205	2597	136	471	30	428	2	26	910	91	2	88	722	223	2	2	2	2416	2242	1124	1	298	114	447	23	856	659	1185	511	137	1	0	398	0	0	20	766	243	1724	78	1192	666	0	9	174	3	1	420	28	49	2	582	346	2273	4	152	548	18	169	19	0	7	12	179	507	30	3063	1	2064	858	2	490	673	0	0
6	0.1.6.3.2.1.1	Bilophila	1	23120	0	309	2	1	388	768	0	0	118	1382	31	9	0	0	37	0	3	109	115	135	210	27	427	1	25	211	19	0	88	33	35	1	1	1	2414	70	149	0	0	114	445	20	560	622	1141	507	90	0	0	398	0	0	20	766	29	416	78	1190	0	0	6	172	3	1	268	0	40	0	119	283	905	1	85	220	7	0	16	0	0	11	179	143	28	3063	1	2033	858	2	488	673	0	0
7	0.1.6.3.2.1.1.1	Bilophila_wadsworthia	0	23120	0	309	2	1	388	768	0	0	118	1382	31	9	0	0	37	0	3	109	115	135	210	27	427	1	25	211	19	0	88	33	35	1	1	1	2414	70	149	0	0	114	445	20	560	622	1141	507	90	0	0	398	0	0	20	766	29	416	78	1190	0	0	6	172	3	1	268	0	40	0	119	283	905	1	85	220	7	0	16	0	0	11	179	143	28	3063	1	2033	858	2	488	673	0	0
6	0.1.6.3.2.1.2	Desulfovibrio	6	14403	0	440	0	45	2	0	0	0	0	1	0	214	0	0	52	0	0	96	2482	1	261	3	1	1	1	699	72	2	0	689	188	1	1	1	2	2172	975	1	298	0	2	3	296	37	44	4	47	1	0	0	0	0	0	0	214	1308	0	2	666	0	3	2	0	0	152	28	9	2	463	63	1368	3	67	328	11	169	3	0	7	1	0	364	2	0	0	31	0	0	2	0	0	0
7	0.1.6.3.2.1.2.1	Desulfovibrio_lacusfryxellense	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.1.6.3.2.1.2.2	Desulfovibrio_piger	0	8879	0	427	0	30	0	0	0	0	0	0	0	214	0	0	51	0	0	93	29	1	260	1	0	0	1	236	72	2	0	681	188	1	1	1	2	2161	973	1	298	0	2	0	203	1	0	4	47	1	0	0	0	0	0	0	211	1308	0	2	0	0	0	0	0	0	0	28	9	2	450	9	0	3	1	328	2	148	3	0	1	0	0	364	0	0	0	28	0	0	0	0	0	0
7	0.1.6.3.2.1.2.3	Desulfovibrio_simplex	0	37	0	2	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.1.6.3.2.1.2.4	Desulfovibrio_species_A45	0	3598	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2449	0	0	0	1	1	0	459	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	666	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	2	0	0	0
7	0.1.6.3.2.1.2.5	Desulfovibrio_species_feline_oral_taxon_347	0	383	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	3	0	0	1	0	0	0	0	4	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	3	93	36	44	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	152	0	0	0	0	20	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.1.6.3.2.1.2.6	Desulfovibrio_species_oral_clone_BB161	0	1495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	34	1368	0	64	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3	0.1.6.4	Epsilonproteobacteria	2	13793	3	6	0	5	0	0	0	4	0	14	0	0	0	0	161	694	0	0	0	0	0	0	0	0	0	0	3	1414	0	1	7	3	27	0	1	3	0	0	0	0	25	3	0	858	3	1	0	16	2	1	3	1	0	3	0	0	0	0	0	1	0	0	0	9	14	1	1	0	6	7	45	0	5	2	3	0	7	72	0	3	2	3	0	0	1	0	0	23	0	12	8155	2159
4	0.1.6.4.1	Campylobacterales	2	11522	2	6	0	5	0	0	0	2	0	14	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	2	0	0	7	3	27	0	1	3	0	0	0	0	25	3	0	858	3	1	0	15	2	1	3	1	0	3	0	0	0	0	0	1	0	0	0	9	14	1	1	0	6	7	45	0	5	2	3	0	7	72	0	3	2	3	0	0	0	0	0	23	0	12	8155	2159
5	0.1.6.4.1.1	Campylobacteraceae	1	972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	26	0	0	3	0	0	0	0	25	0	0	858	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	1	0	6	7	0	0	5	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	12	0	0
6	0.1.6.4.1.1.1	Campylobacter	4	972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	26	0	0	3	0	0	0	0	25	0	0	858	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	1	0	6	7	0	0	5	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	12	0	0
7	0.1.6.4.1.1.1.1	Campylobacter_concisus	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.1.6.4.1.1.1.2	Campylobacter_gracilis	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	16	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
7	0.1.6.4.1.1.1.3	Campylobacter_hominis	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	12	0	0
7	0.1.6.4.1.1.1.4	Campylobacter_ureolyticus	0	886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	0	0	3	0	0	858	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
